Date,NDVI,County_FIP
5/25/2019,0.471924987,1
5/26/2019,0.468960473,1
5/27/2019,0.465995958,1
5/28/2019,0.463031444,1
5/29/2019,0.460066929,1
5/30/2019,0.457102415,1
5/31/2019,0.4541379,1
6/1/2019,0.451173386,1
6/2/2019,0.448208872,1
6/3/2019,0.445244357,1
6/4/2019,0.442279843,1
6/5/2019,0.439315328,1
6/6/2019,0.436350814,1
6/7/2019,0.433386299,1
6/8/2019,0.430421785,1
6/9/2019,0.427457271,1
6/10/2019,0.424492756,1
6/11/2019,0.423251898,1
6/12/2019,0.422011041,1
6/13/2019,0.420770183,1
6/14/2019,0.419529325,1
6/15/2019,0.418288468,1
6/16/2019,0.41704761,1
6/17/2019,0.415806753,1
6/18/2019,0.414565895,1
6/19/2019,0.413325037,1
6/20/2019,0.41208418,1
6/21/2019,0.410843322,1
6/22/2019,0.409602464,1
6/23/2019,0.408361607,1
6/24/2019,0.407120749,1
6/25/2019,0.405879891,1
6/26/2019,0.404639034,1
6/27/2019,0.403528499,1
6/28/2019,0.402417965,1
6/29/2019,0.401307431,1
6/30/2019,0.400196897,1
7/1/2019,0.399086363,1
7/2/2019,0.397975829,1
7/3/2019,0.396865295,1
7/4/2019,0.395754761,1
7/5/2019,0.394644226,1
7/6/2019,0.393533692,1
7/7/2019,0.392423158,1
7/8/2019,0.391312624,1
7/9/2019,0.39020209,1
7/10/2019,0.389091556,1
7/11/2019,0.387981022,1
7/12/2019,0.386870487,1
7/13/2019,0.386765575,1
7/14/2019,0.386660663,1
7/15/2019,0.38655575,1
7/16/2019,0.386450838,1
7/17/2019,0.386345925,1
7/18/2019,0.386241013,1
7/19/2019,0.386136101,1
7/20/2019,0.386031188,1
7/21/2019,0.385926276,1
7/22/2019,0.385821363,1
7/23/2019,0.385716451,1
7/24/2019,0.385611539,1
7/25/2019,0.385506626,1
7/26/2019,0.385401714,1
7/27/2019,0.385296801,1
7/28/2019,0.385191889,1
7/29/2019,0.384734136,1
7/30/2019,0.384276383,1
7/31/2019,0.38381863,1
8/1/2019,0.383360878,1
8/2/2019,0.382903125,1
8/3/2019,0.382445372,1
8/4/2019,0.381987619,1
8/5/2019,0.381529866,1
8/6/2019,0.381072114,1
8/7/2019,0.380614361,1
8/8/2019,0.380156608,1
8/9/2019,0.379698855,1
8/10/2019,0.379241102,1
8/11/2019,0.378783349,1
8/12/2019,0.378325597,1
8/13/2019,0.377867844,1
8/14/2019,0.377949559,1
8/15/2019,0.378031274,1
8/16/2019,0.37811299,1
8/17/2019,0.378194705,1
8/18/2019,0.37827642,1
8/19/2019,0.378358135,1
8/20/2019,0.37843985,1
8/21/2019,0.378521566,1
8/22/2019,0.378603281,1
8/23/2019,0.378684996,1
8/24/2019,0.378766711,1
8/25/2019,0.378848427,1
8/26/2019,0.378930142,1
8/27/2019,0.379011857,1
8/28/2019,0.379093572,1
8/29/2019,0.379175287,1
8/30/2019,0.379222459,1
8/31/2019,0.37926963,1
9/1/2019,0.379316801,1
9/2/2019,0.379363972,1
9/3/2019,0.379411143,1
9/4/2019,0.379458315,1
9/5/2019,0.379505486,1
9/6/2019,0.379552657,1
9/7/2019,0.379599828,1
9/8/2019,0.379646999,1
9/9/2019,0.37969417,1
9/10/2019,0.379741342,1
9/11/2019,0.379788513,1
9/12/2019,0.379835684,1
9/13/2019,0.379882855,1
9/14/2019,0.379930026,1
9/15/2019,0.379654293,1
9/16/2019,0.379378559,1
9/17/2019,0.379102825,1
9/18/2019,0.378827091,1
9/19/2019,0.378551357,1
9/20/2019,0.378275623,1
9/21/2019,0.377999889,1
9/22/2019,0.377724156,1
9/23/2019,0.377448422,1
9/24/2019,0.377172688,1
9/25/2019,0.376896954,1
9/26/2019,0.37662122,1
9/27/2019,0.376345486,1
9/28/2019,0.376069752,1
9/29/2019,0.375794018,1
9/30/2019,0.375518285,1
10/1/2019,0.375192812,1
10/2/2019,0.37486734,1
10/3/2019,0.374541868,1
10/4/2019,0.374216396,1
10/5/2019,0.373890924,1
10/6/2019,0.373565452,1
10/7/2019,0.373239979,1
10/8/2019,0.372914507,1
10/9/2019,0.372589035,1
10/10/2019,0.372263563,1
10/11/2019,0.371938091,1
10/12/2019,0.371612619,1
10/13/2019,0.371287146,1
10/14/2019,0.370961674,1
10/15/2019,0.370636202,1
10/16/2019,0.37031073,1
10/17/2019,0.370536884,1
10/18/2019,0.370763038,1
10/19/2019,0.370989192,1
10/20/2019,0.371215346,1
10/21/2019,0.3714415,1
10/22/2019,0.371667655,1
10/23/2019,0.371893809,1
10/24/2019,0.372119963,1
10/25/2019,0.372346117,1
10/26/2019,0.372572271,1
10/27/2019,0.372798425,1
10/28/2019,0.373024579,1
10/29/2019,0.373250733,1
10/30/2019,0.373476887,1
10/31/2019,0.373703042,1
11/1/2019,0.373929196,1
11/2/2019,0.376231812,1
11/3/2019,0.378534428,1
11/4/2019,0.380837044,1
11/5/2019,0.383139661,1
11/6/2019,0.385442277,1
11/7/2019,0.387744893,1
11/8/2019,0.390047509,1
11/9/2019,0.392350125,1
11/10/2019,0.394652742,1
11/11/2019,0.396955358,1
11/12/2019,0.399257974,1
11/13/2019,0.40156059,1
11/14/2019,0.403863206,1
11/15/2019,0.406165823,1
11/16/2019,0.408468439,1
11/17/2019,0.410771055,1
11/18/2019,0.416896789,1
11/19/2019,0.423022523,1
11/20/2019,0.429148257,1
11/21/2019,0.435273991,1
11/22/2019,0.441399725,1
11/23/2019,0.44752546,1
11/24/2019,0.453651194,1
11/25/2019,0.459776928,1
11/26/2019,0.465902662,1
11/27/2019,0.472028396,1
11/28/2019,0.47815413,1
11/29/2019,0.484279864,1
11/30/2019,0.490405598,1
12/1/2019,0.496531332,1
12/2/2019,0.502657066,1
12/3/2019,0.5087828,1
12/4/2019,0.511612917,1
12/5/2019,0.514443034,1
12/6/2019,0.517273151,1
12/7/2019,0.520103269,1
12/8/2019,0.522933386,1
12/9/2019,0.525763503,1
12/10/2019,0.52859362,1
12/11/2019,0.531423737,1
12/12/2019,0.534253854,1
12/13/2019,0.537083971,1
12/14/2019,0.539914088,1
12/15/2019,0.542744205,1
12/16/2019,0.545574322,1
12/17/2019,0.54840444,1
12/18/2019,0.551234557,1
12/19/2019,0.554064674,1
12/20/2019,0.556023085,1
12/21/2019,0.557981497,1
12/22/2019,0.559939909,1
12/23/2019,0.561898321,1
12/24/2019,0.563856732,1
12/25/2019,0.565815144,1
12/26/2019,0.567773556,1
12/27/2019,0.569731968,1
12/28/2019,0.571690379,1
12/29/2019,0.573648791,1
12/30/2019,0.575607203,1
12/31/2019,0.577565614,1
1/1/2020,0.579524026,1
1/2/2020,0.5809964,1
1/3/2020,0.582468773,1
1/4/2020,0.583941147,1
1/5/2020,0.58541352,1
1/6/2020,0.586885894,1
1/7/2020,0.588358267,1
1/8/2020,0.589830641,1
1/9/2020,0.591303014,1
1/10/2020,0.592775388,1
1/11/2020,0.594247762,1
1/12/2020,0.595720135,1
1/13/2020,0.597192509,1
1/14/2020,0.598664882,1
1/15/2020,0.600137256,1
1/16/2020,0.601609629,1
1/17/2020,0.603082003,1
1/18/2020,0.603011069,1
1/19/2020,0.602940135,1
1/20/2020,0.602869201,1
1/21/2020,0.602798267,1
1/22/2020,0.602727333,1
1/23/2020,0.602656399,1
1/24/2020,0.602585464,1
1/25/2020,0.60251453,1
1/26/2020,0.602443596,1
1/27/2020,0.602372662,1
1/28/2020,0.602301728,1
1/29/2020,0.602230794,1
1/30/2020,0.60215986,1
1/31/2020,0.602088926,1
2/1/2020,0.602017992,1
2/2/2020,0.601947058,1
2/3/2020,0.59925078,1
2/4/2020,0.596554501,1
2/5/2020,0.593858222,1
2/6/2020,0.591161944,1
2/7/2020,0.588465665,1
2/8/2020,0.585769386,1
2/9/2020,0.583073108,1
2/10/2020,0.580376829,1
2/11/2020,0.57768055,1
2/12/2020,0.574984272,1
2/13/2020,0.572287993,1
2/14/2020,0.569591714,1
2/15/2020,0.566895436,1
2/16/2020,0.564199157,1
2/17/2020,0.561502878,1
2/18/2020,0.558806599,1
2/19/2020,0.557947742,1
2/20/2020,0.557088885,1
2/21/2020,0.556230028,1
2/22/2020,0.555371171,1
2/23/2020,0.554512313,1
2/24/2020,0.553653456,1
2/25/2020,0.552794599,1
2/26/2020,0.551935742,1
2/27/2020,0.551076885,1
2/28/2020,0.550218027,1
2/29/2020,0.54935917,1
3/1/2020,0.548500313,1
3/2/2020,0.547641456,1
3/3/2020,0.546782599,1
3/4/2020,0.545923741,1
3/5/2020,0.545064884,1
3/6/2020,0.549329792,1
3/7/2020,0.553594699,1
3/8/2020,0.557859607,1
3/9/2020,0.562124514,1
3/10/2020,0.566389422,1
3/11/2020,0.570654329,1
3/12/2020,0.574919237,1
3/13/2020,0.579184144,1
3/14/2020,0.583449052,1
3/15/2020,0.58771396,1
3/16/2020,0.591978867,1
3/17/2020,0.596243775,1
3/18/2020,0.600508682,1
3/19/2020,0.60477359,1
3/20/2020,0.609038497,1
3/21/2020,0.613303405,1
3/22/2020,0.6058977,1
3/23/2020,0.598491994,1
3/24/2020,0.591086289,1
3/25/2020,0.583680584,1
3/26/2020,0.576274879,1
3/27/2020,0.568869174,1
3/28/2020,0.561463469,1
3/29/2020,0.554057764,1
3/30/2020,0.546652059,1
3/31/2020,0.539246354,1
4/1/2020,0.531840648,1
4/2/2020,0.524434943,1
4/3/2020,0.517029238,1
4/4/2020,0.509623533,1
4/5/2020,0.502217828,1
4/6/2020,0.494812123,1
4/7/2020,0.498990436,1
4/8/2020,0.503168748,1
4/9/2020,0.507347061,1
4/10/2020,0.511525374,1
4/11/2020,0.515703686,1
4/12/2020,0.519881999,1
4/13/2020,0.524060312,1
4/14/2020,0.528238624,1
4/15/2020,0.532416937,1
4/16/2020,0.53659525,1
4/17/2020,0.540773563,1
4/18/2020,0.544951875,1
4/19/2020,0.549130188,1
4/20/2020,0.553308501,1
4/21/2020,0.557486813,1
4/22/2020,0.561665126,1
4/23/2020,0.555741612,1
4/24/2020,0.549818099,1
4/25/2020,0.543894585,1
4/26/2020,0.537971071,1
4/27/2020,0.532047558,1
4/28/2020,0.526124044,1
4/29/2020,0.520200531,1
4/30/2020,0.514277017,1
5/1/2020,0.508353503,1
5/2/2020,0.50242999,1
5/3/2020,0.496506476,1
5/4/2020,0.490582962,1
5/5/2020,0.484659449,1
5/6/2020,0.478735935,1
5/7/2020,0.472812421,1
5/8/2020,0.466888908,1
5/9/2020,0.463382014,1
5/10/2020,0.459875121,1
5/11/2020,0.456368227,1
5/12/2020,0.452861333,1
5/13/2020,0.44935444,1
5/14/2020,0.445847546,1
5/15/2020,0.442340653,1
5/16/2020,0.438833759,1
5/17/2020,0.435326865,1
5/18/2020,0.431819972,1
5/19/2020,0.428313078,1
5/20/2020,0.424806185,1
5/21/2020,0.421299291,1
5/22/2020,0.417792398,1
5/23/2020,0.414285504,1
5/24/2020,0.41077861,1
5/25/2020,0.409146538,1
5/26/2020,0.407514465,1
5/27/2020,0.405882393,1
5/28/2020,0.40425032,1
5/29/2020,0.402618248,1
5/30/2020,0.400986175,1
5/31/2020,0.399354102,1
6/1/2020,0.39772203,1
6/2/2020,0.396089957,1
6/3/2020,0.394457885,1
6/4/2020,0.392825812,1
6/5/2020,0.39119374,1
6/6/2020,0.389561667,1
6/7/2020,0.387929595,1
6/8/2020,0.386297522,1
6/9/2020,0.384665449,1
6/10/2020,0.383704232,1
6/11/2020,0.382743014,1
6/12/2020,0.381781796,1
6/13/2020,0.380820578,1
6/14/2020,0.37985936,1
6/15/2020,0.378898142,1
6/16/2020,0.377936924,1
6/17/2020,0.376975707,1
6/18/2020,0.376014489,1
6/19/2020,0.375053271,1
6/20/2020,0.374092053,1
6/21/2020,0.373130835,1
6/22/2020,0.372169617,1
6/23/2020,0.371208399,1
6/24/2020,0.370247182,1
6/25/2020,0.369285964,1
6/26/2020,0.368812837,1
6/27/2020,0.368339711,1
6/28/2020,0.367866584,1
6/29/2020,0.367393458,1
6/30/2020,0.366920331,1
7/1/2020,0.366447204,1
7/2/2020,0.365974078,1
7/3/2020,0.365500951,1
7/4/2020,0.365027825,1
7/5/2020,0.364554698,1
7/6/2020,0.364081572,1
7/7/2020,0.363608445,1
7/8/2020,0.363135319,1
7/9/2020,0.362662192,1
7/10/2020,0.362189066,1
7/11/2020,0.361715939,1
7/12/2020,0.36170705,1
7/13/2020,0.36169816,1
7/14/2020,0.361689271,1
7/15/2020,0.361680382,1
7/16/2020,0.361671492,1
7/17/2020,0.361662603,1
7/18/2020,0.361653714,1
7/19/2020,0.361644824,1
7/20/2020,0.361635935,1
7/21/2020,0.361627046,1
7/22/2020,0.361618156,1
7/23/2020,0.361609267,1
7/24/2020,0.361600378,1
7/25/2020,0.361591488,1
7/26/2020,0.361582599,1
7/27/2020,0.36157371,1
7/28/2020,0.361356292,1
7/29/2020,0.361138874,1
7/30/2020,0.360921457,1
7/31/2020,0.360704039,1
8/1/2020,0.360486621,1
8/2/2020,0.360269203,1
8/3/2020,0.360051786,1
8/4/2020,0.359834368,1
8/5/2020,0.35961695,1
8/6/2020,0.359399533,1
8/7/2020,0.359182115,1
8/8/2020,0.358964697,1
8/9/2020,0.35874728,1
8/10/2020,0.358529862,1
8/11/2020,0.358312444,1
8/12/2020,0.358095027,1
8/13/2020,0.358589068,1
8/14/2020,0.359083109,1
8/15/2020,0.35957715,1
8/16/2020,0.360071191,1
8/17/2020,0.360565232,1
8/18/2020,0.361059274,1
8/19/2020,0.361553315,1
8/20/2020,0.362047356,1
8/21/2020,0.362541397,1
8/22/2020,0.363035438,1
8/23/2020,0.363529479,1
8/24/2020,0.36402352,1
8/25/2020,0.364517562,1
8/26/2020,0.365011603,1
8/27/2020,0.365505644,1
8/28/2020,0.365999685,1
8/29/2020,0.364995943,1
8/30/2020,0.363992201,1
8/31/2020,0.36298846,1
9/1/2020,0.361984718,1
9/2/2020,0.360980976,1
9/3/2020,0.359977234,1
9/4/2020,0.358973492,1
9/5/2020,0.35796975,1
9/6/2020,0.356966009,1
9/7/2020,0.355962267,1
9/8/2020,0.354958525,1
9/9/2020,0.353954783,1
9/10/2020,0.352951041,1
9/11/2020,0.3519473,1
9/12/2020,0.350943558,1
9/13/2020,0.349939816,1
9/14/2020,0.349886781,1
9/15/2020,0.349833746,1
9/16/2020,0.349780712,1
9/17/2020,0.349727677,1
9/18/2020,0.349674642,1
9/19/2020,0.349621607,1
9/20/2020,0.349568573,1
9/21/2020,0.349515538,1
9/22/2020,0.349462503,1
9/23/2020,0.349409468,1
9/24/2020,0.349356433,1
9/25/2020,0.349303399,1
9/26/2020,0.349250364,1
9/27/2020,0.349197329,1
9/28/2020,0.349144294,1
9/29/2020,0.34909126,1
9/30/2020,0.348607885,1
10/1/2020,0.348124511,1
10/2/2020,0.347641137,1
10/3/2020,0.347157763,1
10/4/2020,0.346674389,1
10/5/2020,0.346191015,1
10/6/2020,0.345707641,1
10/7/2020,0.345224267,1
10/8/2020,0.344740892,1
10/9/2020,0.344257518,1
10/10/2020,0.343774144,1
10/11/2020,0.34329077,1
10/12/2020,0.342807396,1
10/13/2020,0.342324022,1
10/14/2020,0.341840648,1
10/15/2020,0.341357274,1
10/16/2020,0.342129889,1
10/17/2020,0.342902504,1
10/18/2020,0.34367512,1
10/19/2020,0.344447735,1
10/20/2020,0.345220351,1
10/21/2020,0.345992966,1
10/22/2020,0.346765582,1
10/23/2020,0.347538197,1
10/24/2020,0.348310813,1
10/25/2020,0.349083428,1
10/26/2020,0.349856044,1
10/27/2020,0.350628659,1
10/28/2020,0.351401275,1
10/29/2020,0.35217389,1
10/30/2020,0.352946506,1
10/31/2020,0.353719121,1
11/1/2020,0.355442217,1
11/2/2020,0.357165312,1
11/3/2020,0.358888408,1
11/4/2020,0.360611504,1
11/5/2020,0.362334599,1
11/6/2020,0.364057695,1
11/7/2020,0.36578079,1
11/8/2020,0.367503886,1
11/9/2020,0.369226982,1
11/10/2020,0.370950077,1
11/11/2020,0.372673173,1
11/12/2020,0.374396269,1
11/13/2020,0.376119364,1
11/14/2020,0.37784246,1
11/15/2020,0.379565556,1
11/16/2020,0.381288651,1
11/17/2020,0.380628433,1
11/18/2020,0.379968214,1
11/19/2020,0.379307995,1
11/20/2020,0.378647776,1
11/21/2020,0.377987558,1
11/22/2020,0.377327339,1
11/23/2020,0.37666712,1
11/24/2020,0.376006901,1
11/25/2020,0.375346683,1
11/26/2020,0.374686464,1
11/27/2020,0.374026245,1
11/28/2020,0.373366026,1
11/29/2020,0.372705808,1
11/30/2020,0.372045589,1
12/1/2020,0.37138537,1
12/2/2020,0.370725152,1
12/3/2020,0.373071561,1
12/4/2020,0.37541797,1
12/5/2020,0.377764378,1
12/6/2020,0.380110787,1
12/7/2020,0.382457196,1
12/8/2020,0.384803605,1
12/9/2020,0.387150014,1
12/10/2020,0.389496423,1
12/11/2020,0.391842832,1
12/12/2020,0.394189241,1
12/13/2020,0.39653565,1
12/14/2020,0.398882059,1
12/15/2020,0.401228468,1
12/16/2020,0.403574877,1
12/17/2020,0.405921286,1
12/18/2020,0.408267695,1
12/19/2020,0.410417093,1
12/20/2020,0.412566491,1
12/21/2020,0.41471589,1
12/22/2020,0.416865288,1
12/23/2020,0.419014686,1
12/24/2020,0.421164084,1
12/25/2020,0.423313482,1
12/26/2020,0.425462881,1
12/27/2020,0.427612279,1
12/28/2020,0.429761677,1
12/29/2020,0.431911075,1
12/30/2020,0.434060473,1
12/31/2020,0.436209872,1
1/1/2019,0.396547313,3
1/2/2019,0.390739403,3
1/3/2019,0.384931492,3
1/4/2019,0.379123582,3
1/5/2019,0.373315672,3
1/6/2019,0.367507761,3
1/7/2019,0.361699851,3
1/8/2019,0.35589194,3
1/9/2019,0.35008403,3
1/10/2019,0.34427612,3
1/11/2019,0.338468209,3
1/12/2019,0.332660299,3
1/13/2019,0.326852388,3
1/14/2019,0.321044478,3
1/15/2019,0.315236568,3
1/16/2019,0.309428657,3
1/17/2019,0.303620747,3
1/18/2019,0.315570208,3
1/19/2019,0.327519669,3
1/20/2019,0.33946913,3
1/21/2019,0.351418591,3
1/22/2019,0.363368052,3
1/23/2019,0.375317513,3
1/24/2019,0.387266974,3
1/25/2019,0.399216435,3
1/26/2019,0.411165896,3
1/27/2019,0.423115357,3
1/28/2019,0.435064818,3
1/29/2019,0.447014279,3
1/30/2019,0.45896374,3
1/31/2019,0.470913201,3
2/1/2019,0.482862662,3
2/2/2019,0.494812123,3
2/3/2019,0.494812123,3
2/4/2019,0.494812123,3
2/5/2019,0.494812123,3
2/6/2019,0.494812123,3
2/7/2019,0.494812123,3
2/8/2019,0.494812123,3
2/9/2019,0.494812123,3
2/10/2019,0.494812123,3
2/11/2019,0.494812123,3
2/12/2019,0.494812123,3
2/13/2019,0.494812123,3
2/14/2019,0.494812123,3
2/15/2019,0.494812123,3
2/16/2019,0.494812123,3
2/17/2019,0.494812123,3
2/18/2019,0.494812123,3
2/19/2019,0.482478553,3
2/20/2019,0.470144982,3
2/21/2019,0.457811412,3
2/22/2019,0.445477842,3
2/23/2019,0.433144272,3
2/24/2019,0.420810702,3
2/25/2019,0.408477132,3
2/26/2019,0.396143561,3
2/27/2019,0.383809991,3
2/28/2019,0.371476421,3
3/1/2019,0.359142851,3
3/2/2019,0.346809281,3
3/3/2019,0.334475711,3
3/4/2019,0.32214214,3
3/5/2019,0.30980857,3
3/6/2019,0.297475,3
3/7/2019,0.299913113,3
3/8/2019,0.302351226,3
3/9/2019,0.304789339,3
3/10/2019,0.307227451,3
3/11/2019,0.309665564,3
3/12/2019,0.312103677,3
3/13/2019,0.31454179,3
3/14/2019,0.316979903,3
3/15/2019,0.319418016,3
3/16/2019,0.321856129,3
3/17/2019,0.324294241,3
3/18/2019,0.326732354,3
3/19/2019,0.329170467,3
3/20/2019,0.33160858,3
3/21/2019,0.334046693,3
3/22/2019,0.336484806,3
3/23/2019,0.340647004,3
3/24/2019,0.344809202,3
3/25/2019,0.3489714,3
3/26/2019,0.353133598,3
3/27/2019,0.357295796,3
3/28/2019,0.361457995,3
3/29/2019,0.365620193,3
3/30/2019,0.369782391,3
3/31/2019,0.373944589,3
4/1/2019,0.378106787,3
4/2/2019,0.382268985,3
4/3/2019,0.386431184,3
4/4/2019,0.390593382,3
4/5/2019,0.39475558,3
4/6/2019,0.398917778,3
4/7/2019,0.403079976,3
4/8/2019,0.404793517,3
4/9/2019,0.406507058,3
4/10/2019,0.408220599,3
4/11/2019,0.40993414,3
4/12/2019,0.411647681,3
4/13/2019,0.413361222,3
4/14/2019,0.415074763,3
4/15/2019,0.416788304,3
4/16/2019,0.418501845,3
4/17/2019,0.420215386,3
4/18/2019,0.421928927,3
4/19/2019,0.423642468,3
4/20/2019,0.425356009,3
4/21/2019,0.42706955,3
4/22/2019,0.428783091,3
4/23/2019,0.430496632,3
4/24/2019,0.430863275,3
4/25/2019,0.431229918,3
4/26/2019,0.431596561,3
4/27/2019,0.431963204,3
4/28/2019,0.432329847,3
4/29/2019,0.43269649,3
4/30/2019,0.433063133,3
5/1/2019,0.433429776,3
5/2/2019,0.433796419,3
5/3/2019,0.434163062,3
5/4/2019,0.434529706,3
5/5/2019,0.434896349,3
5/6/2019,0.435262992,3
5/7/2019,0.435629635,3
5/8/2019,0.435996278,3
5/9/2019,0.436362921,3
5/10/2019,0.439131244,3
5/11/2019,0.441899568,3
5/12/2019,0.444667891,3
5/13/2019,0.447436215,3
5/14/2019,0.450204538,3
5/15/2019,0.452972862,3
5/16/2019,0.455741185,3
5/17/2019,0.458509509,3
5/18/2019,0.461277832,3
5/19/2019,0.464046156,3
5/20/2019,0.466814479,3
5/21/2019,0.469582802,3
5/22/2019,0.472351126,3
5/23/2019,0.475119449,3
5/24/2019,0.477887773,3
5/25/2019,0.480656096,3
5/26/2019,0.481472985,3
5/27/2019,0.482289874,3
5/28/2019,0.483106763,3
5/29/2019,0.483923652,3
5/30/2019,0.484740541,3
5/31/2019,0.48555743,3
6/1/2019,0.486374319,3
6/2/2019,0.487191208,3
6/3/2019,0.488008098,3
6/4/2019,0.488824987,3
6/5/2019,0.489641876,3
6/6/2019,0.490458765,3
6/7/2019,0.491275654,3
6/8/2019,0.492092543,3
6/9/2019,0.492909432,3
6/10/2019,0.493726321,3
6/11/2019,0.493411852,3
6/12/2019,0.493097383,3
6/13/2019,0.492782915,3
6/14/2019,0.492468446,3
6/15/2019,0.492153977,3
6/16/2019,0.491839508,3
6/17/2019,0.49152504,3
6/18/2019,0.491210571,3
6/19/2019,0.490896102,3
6/20/2019,0.490581634,3
6/21/2019,0.490267165,3
6/22/2019,0.489952696,3
6/23/2019,0.489638228,3
6/24/2019,0.489323759,3
6/25/2019,0.48900929,3
6/26/2019,0.488694822,3
6/27/2019,0.489922531,3
6/28/2019,0.491150239,3
6/29/2019,0.492377948,3
6/30/2019,0.493605657,3
7/1/2019,0.494833366,3
7/2/2019,0.496061075,3
7/3/2019,0.497288784,3
7/4/2019,0.498516493,3
7/5/2019,0.499744202,3
7/6/2019,0.500971911,3
7/7/2019,0.50219962,3
7/8/2019,0.503427329,3
7/9/2019,0.504655038,3
7/10/2019,0.505882747,3
7/11/2019,0.507110456,3
7/12/2019,0.508338165,3
7/13/2019,0.508261554,3
7/14/2019,0.508184944,3
7/15/2019,0.508108333,3
7/16/2019,0.508031723,3
7/17/2019,0.507955112,3
7/18/2019,0.507878502,3
7/19/2019,0.507801891,3
